,OG,conservation_score
3513,OG14114_aa_aligned.fasta,0.586873
3514,OG14440_aa_aligned.fasta,0.63559
3515,OG4424_aa_aligned.fasta,0.6139965000000001
3516,OG9282_aa_aligned.fasta,0.4770275
3517,OG9191_aa_aligned.fasta,0.574605
3518,OG5656_aa_aligned.fasta,0.6615344999999999
3519,OG4549_aa_aligned.fasta,0.413989
3520,OG11416_aa_aligned.fasta,0.519883
3521,OG13058_aa_aligned.fasta,0.5178765000000001
3522,OG3055_aa_aligned.fasta,0.382872
3523,OG13046_aa_aligned.fasta,0.5989
3524,OG8847_aa_aligned.fasta,0.556671
3525,OG2155_aa_aligned.fasta,0.6103035
3526,OG13934_aa_aligned.fasta,0.575645
3527,OG2462_aa_aligned.fasta,0.585925
3528,OG4653_aa_aligned.fasta,0.53017
3529,OG6271_aa_aligned.fasta,0.444943
3530,OG7811_aa_aligned.fasta,0.600534
3531,OG17183_aa_aligned.fasta,0.5974254999999999
3532,OG1734_aa_aligned.fasta,0.54388
3533,OG6192_aa_aligned.fasta,0.6044215
3534,OG10888_aa_aligned.fasta,0.508444
3535,OG1904_aa_aligned.fasta,0.730989
3536,OG6700_aa_aligned.fasta,0.785349
3537,OG18169_aa_aligned.fasta,0.629996
3538,OG5529_aa_aligned.fasta,0.428751
3539,OG1024_aa_aligned.fasta,0.6860569999999999
3540,OG6492_aa_aligned.fasta,0.399248
3541,OG2789_aa_aligned.fasta,0.555794
3542,OG13697_aa_aligned.fasta,0.53688
3543,OG18024_aa_aligned.fasta,0.6833345
3544,OG12607_aa_aligned.fasta,0.5670379999999999
3545,OG14565_aa_aligned.fasta,0.671989
3546,OG16198_aa_aligned.fasta,0.58026
3547,OG2878_aa_aligned.fasta,0.5617084999999999
3548,OG16686_aa_aligned.fasta,0.748807
3549,OG3955_aa_aligned.fasta,0.47849149999999996
3550,OG12742_aa_aligned.fasta,0.662728
3551,OG9320_aa_aligned.fasta,0.469177
3552,OG5831_aa_aligned.fasta,0.533115
3553,OG10552_aa_aligned.fasta,0.61627
3554,OG7148_aa_aligned.fasta,0.4707465
3555,OG6272_aa_aligned.fasta,0.4600855
3556,OG2760_aa_aligned.fasta,0.598341
3557,OG10822_aa_aligned.fasta,0.578921
3558,OG2418_aa_aligned.fasta,0.73332
3559,OG2728_aa_aligned.fasta,0.39799799999999996
3560,OG13908_aa_aligned.fasta,0.5762214999999999
3561,OG2520_aa_aligned.fasta,0.534235
3562,OG6434_aa_aligned.fasta,0.446872
3563,OG3561_aa_aligned.fasta,0.559665
3564,OG1762_aa_aligned.fasta,0.383795
3565,OG2167_aa_aligned.fasta,0.381636
3566,OG18208_aa_aligned.fasta,0.59795
3567,OG15697_aa_aligned.fasta,0.714256
3568,OG13901_aa_aligned.fasta,0.6281194999999999
3569,OG11015_aa_aligned.fasta,0.562839
3570,OG5870_aa_aligned.fasta,0.428966
3571,OG3220_aa_aligned.fasta,0.609779
3572,OG2110_aa_aligned.fasta,0.530553
3573,OG9499_aa_aligned.fasta,0.602507
3574,OG2097_aa_aligned.fasta,0.5175665
3575,OG13482_aa_aligned.fasta,0.6362464999999999
3576,OG17156_aa_aligned.fasta,0.650433
3577,OG2161_aa_aligned.fasta,0.691046
3578,OG16283_aa_aligned.fasta,0.625287
3579,OG10501_aa_aligned.fasta,0.634951
3580,OG13085_aa_aligned.fasta,0.649205
3581,OG17687_aa_aligned.fasta,0.821192
3582,OG6912_aa_aligned.fasta,0.460097
3583,OG6570_aa_aligned.fasta,0.4435525
3584,OG3438_aa_aligned.fasta,0.591263
3585,OG7768_aa_aligned.fasta,0.6842695000000001
3586,OG1176_aa_aligned.fasta,0.6738665
3587,OG16309_aa_aligned.fasta,0.647027
3588,OG14640_aa_aligned.fasta,0.653691
3589,OG6106_aa_aligned.fasta,0.474431
3590,OG14351_aa_aligned.fasta,0.623255
3591,OG12176_aa_aligned.fasta,0.633007
3592,OG2305_aa_aligned.fasta,0.693878
3593,OG17708_aa_aligned.fasta,0.57164
3594,OG7022_aa_aligned.fasta,0.450078
3595,OG3200_aa_aligned.fasta,0.5105865
3596,OG13802_aa_aligned.fasta,0.5600565
3597,OG13152_aa_aligned.fasta,0.578248
3598,OG5221_aa_aligned.fasta,0.424919
3599,OG4902_aa_aligned.fasta,0.516133
3600,OG2436_aa_aligned.fasta,0.69598
3601,OG11118_aa_aligned.fasta,0.563482
3602,OG5407_aa_aligned.fasta,0.3969395
3603,OG7123_aa_aligned.fasta,0.4816365
3604,OG8052_aa_aligned.fasta,0.558667
3605,OG9164_aa_aligned.fasta,0.459758
3606,OG5700_aa_aligned.fasta,0.513835
3607,OG13794_aa_aligned.fasta,0.741336
3608,OG16299_aa_aligned.fasta,0.666801
3609,OG2252_aa_aligned.fasta,0.7304405
3610,OG8431_aa_aligned.fasta,0.6011595000000001
3611,OG15024_aa_aligned.fasta,0.6919040000000001
3612,OG3818_aa_aligned.fasta,0.540479
3613,OG8512_aa_aligned.fasta,0.514952
3614,OG13477_aa_aligned.fasta,0.58305
3615,OG14765_aa_aligned.fasta,0.622066
3616,OG4380_aa_aligned.fasta,0.4021845
3617,OG4813_aa_aligned.fasta,0.387161
3618,OG18381_aa_aligned.fasta,0.741992
3619,OG5248_aa_aligned.fasta,0.3623955
3620,OG4765_aa_aligned.fasta,0.669249
3621,OG18178_aa_aligned.fasta,0.622857
3622,OG2906_aa_aligned.fasta,0.635041
3623,OG1852_aa_aligned.fasta,0.712304
3624,OG4883_aa_aligned.fasta,0.472433
3625,OG17595_aa_aligned.fasta,0.800389
3626,OG2493_aa_aligned.fasta,0.586702
3627,OG6665_aa_aligned.fasta,0.574433
3628,OG7998_aa_aligned.fasta,0.507551
3629,OG8651_aa_aligned.fasta,0.458574
3630,OG14032_aa_aligned.fasta,0.6044510000000001
3631,OG18219_aa_aligned.fasta,0.622648
3632,OG15847_aa_aligned.fasta,0.6317440000000001
3633,OG1805_aa_aligned.fasta,0.476552
3634,OG13079_aa_aligned.fasta,0.599377
3635,OG1803_aa_aligned.fasta,0.578507
3636,OG7974_aa_aligned.fasta,
3637,OG3337_aa_aligned.fasta,0.4659655
3638,OG3069_aa_aligned.fasta,0.7063345000000001
3639,OG11144_aa_aligned.fasta,0.67572
3640,OG18352_aa_aligned.fasta,0.6172059999999999
3641,OG8490_aa_aligned.fasta,0.5432589999999999
3642,OG8578_aa_aligned.fasta,0.39289149999999995
3643,OG16469_aa_aligned.fasta,0.580905
3644,OG16937_aa_aligned.fasta,0.62751
3645,OG3636_aa_aligned.fasta,0.42591999999999997
3646,OG16453_aa_aligned.fasta,0.662559
3647,OG5898_aa_aligned.fasta,0.496946
3648,OG7406_aa_aligned.fasta,0.555355
3649,OG17953_aa_aligned.fasta,0.74047
3650,OG8040_aa_aligned.fasta,
3651,OG12274_aa_aligned.fasta,0.544682
3652,OG12319_aa_aligned.fasta,0.636606
3653,OG1653_aa_aligned.fasta,0.631495
3654,OG9149_aa_aligned.fasta,0.489162
3655,OG2962_aa_aligned.fasta,0.4734565
3656,OG7776_aa_aligned.fasta,0.455549
3657,OG6153_aa_aligned.fasta,0.4577295
3658,OG11017_aa_aligned.fasta,0.58456
3659,OG12564_aa_aligned.fasta,0.6912635
3660,OG2043_aa_aligned.fasta,0.4555815
3661,OG7665_aa_aligned.fasta,0.600307
3662,OG9879_aa_aligned.fasta,0.611684
3663,OG9776_aa_aligned.fasta,0.550952
3664,OG11365_aa_aligned.fasta,0.531548
3665,OG1403_aa_aligned.fasta,0.565958
3666,OG2681_aa_aligned.fasta,0.602875
3667,OG7632_aa_aligned.fasta,0.410963
3668,OG17285_aa_aligned.fasta,0.615229
3669,OG14804_aa_aligned.fasta,0.6077760000000001
3670,OG14917_aa_aligned.fasta,0.636101
3671,OG7285_aa_aligned.fasta,0.466884
3672,OG17616_aa_aligned.fasta,0.7609075000000001
3673,OG14017_aa_aligned.fasta,0.6258025
3674,OG1371_aa_aligned.fasta,0.5888745
3675,OG5884_aa_aligned.fasta,0.577195
3676,OG5487_aa_aligned.fasta,0.409823
3677,OG5532_aa_aligned.fasta,0.543584
3678,OG2775_aa_aligned.fasta,0.5986445
3679,OG4775_aa_aligned.fasta,0.434287
3680,OG2567_aa_aligned.fasta,0.5341629999999999
3681,OG3272_aa_aligned.fasta,0.505514
3682,OG3051_aa_aligned.fasta,0.68998
3683,OG16308_aa_aligned.fasta,0.613932
3684,OG9231_aa_aligned.fasta,0.528084
3685,OG2354_aa_aligned.fasta,0.490541
3686,OG7416_aa_aligned.fasta,0.513385
3687,OG12734_aa_aligned.fasta,0.6011515000000001
3688,OG6648_aa_aligned.fasta,0.4920405
3689,OG2586_aa_aligned.fasta,0.784253
3690,OG3689_aa_aligned.fasta,0.435986
3691,OG3406_aa_aligned.fasta,0.48060800000000004
3692,OG10490_aa_aligned.fasta,0.5965739999999999
3693,OG7315_aa_aligned.fasta,0.476356
3694,OG3286_aa_aligned.fasta,0.396789
3695,OG8336_aa_aligned.fasta,0.4343225
3696,OG14139_aa_aligned.fasta,0.627075
3697,OG11641_aa_aligned.fasta,0.5453144999999999
3698,OG8701_aa_aligned.fasta,0.5601355
3699,OG6861_aa_aligned.fasta,0.513828
3700,OG18004_aa_aligned.fasta,0.6487045
3701,OG13123_aa_aligned.fasta,0.58537
3702,OG5114_aa_aligned.fasta,0.49937149999999997
3703,OG7513_aa_aligned.fasta,0.5478369999999999
3704,OG6264_aa_aligned.fasta,0.634175
3705,OG9801_aa_aligned.fasta,0.689499
3706,OG2490_aa_aligned.fasta,0.526922
3707,OG6094_aa_aligned.fasta,0.502229
3708,OG15853_aa_aligned.fasta,0.6110504999999999
3709,OG9926_aa_aligned.fasta,0.607085
3710,OG16222_aa_aligned.fasta,0.621822
3711,OG5345_aa_aligned.fasta,0.4633435
3712,OG4987_aa_aligned.fasta,0.4007115
3713,OG13829_aa_aligned.fasta,0.625494
3714,OG7680_aa_aligned.fasta,0.395138
3715,OG5186_aa_aligned.fasta,0.361314
3716,OG7118_aa_aligned.fasta,0.469533
3717,OG1186_aa_aligned.fasta,0.442248
3718,OG13828_aa_aligned.fasta,0.648244
3719,OG16549_aa_aligned.fasta,0.654213
3720,OG10186_aa_aligned.fasta,0.5010735
3721,OG18121_aa_aligned.fasta,0.626075
3722,OG3225_aa_aligned.fasta,0.3501155
3723,OG17675_aa_aligned.fasta,0.780167
3724,OG15077_aa_aligned.fasta,0.585967
3725,OG16138_aa_aligned.fasta,0.609418
3726,OG7618_aa_aligned.fasta,0.427817
3727,OG16769_aa_aligned.fasta,0.637664
3728,OG12545_aa_aligned.fasta,0.609169
3729,OG3357_aa_aligned.fasta,0.684924
3730,OG9839_aa_aligned.fasta,0.471346
3731,OG14989_aa_aligned.fasta,0.6533085000000001
3732,OG17104_aa_aligned.fasta,0.6545535
3733,OG3930_aa_aligned.fasta,0.47993050000000004
3734,OG12671_aa_aligned.fasta,0.655481
3735,OG16055_aa_aligned.fasta,0.692942
3736,OG16185_aa_aligned.fasta,0.59729
3737,OG1920_aa_aligned.fasta,0.7449574999999999
3738,OG1375_aa_aligned.fasta,0.539709
3739,OG6956_aa_aligned.fasta,0.374895
3740,OG2270_aa_aligned.fasta,0.4512785
3741,OG7474_aa_aligned.fasta,0.429438
3742,OG3348_aa_aligned.fasta,0.724606
3743,OG4559_aa_aligned.fasta,0.502082
3744,OG10695_aa_aligned.fasta,0.618302
3745,OG11665_aa_aligned.fasta,0.581894
3746,OG10475_aa_aligned.fasta,0.571337
3747,OG3077_aa_aligned.fasta,0.758461
3748,OG13784_aa_aligned.fasta,0.627854
3749,OG4698_aa_aligned.fasta,0.511054
3750,OG7822_aa_aligned.fasta,0.4404775
3751,OG9333_aa_aligned.fasta,0.424121
3752,OG14561_aa_aligned.fasta,0.6278794999999999
3753,OG13093_aa_aligned.fasta,0.556345
3754,OG12487_aa_aligned.fasta,0.6139525
3755,OG6506_aa_aligned.fasta,0.700303
3756,OG12403_aa_aligned.fasta,0.611283
3757,OG2847_aa_aligned.fasta,0.6586415
3758,OG18276_aa_aligned.fasta,0.635005
3759,OG6798_aa_aligned.fasta,0.718214
3760,OG12216_aa_aligned.fasta,0.58398
3761,OG3940_aa_aligned.fasta,0.492191
3762,OG10217_aa_aligned.fasta,0.6293025
3763,OG2905_aa_aligned.fasta,0.667848
3764,OG3213_aa_aligned.fasta,0.550784
3765,OG10485_aa_aligned.fasta,0.5200985
3766,OG13392_aa_aligned.fasta,0.5386455
3767,OG1525_aa_aligned.fasta,0.709498
3768,OG1614_aa_aligned.fasta,0.5270870000000001
3769,OG16696_aa_aligned.fasta,0.647845
3770,OG6674_aa_aligned.fasta,0.4264965
3771,OG8803_aa_aligned.fasta,0.434813
3772,OG15619_aa_aligned.fasta,0.715348
3773,OG6235_aa_aligned.fasta,0.552335
3774,OG2926_aa_aligned.fasta,0.500093
3775,OG1940_aa_aligned.fasta,0.455067
3776,OG15229_aa_aligned.fasta,0.607328
3777,OG9906_aa_aligned.fasta,0.756207
3778,OG11066_aa_aligned.fasta,0.593895
3779,OG5490_aa_aligned.fasta,0.6961029999999999
3780,OG3809_aa_aligned.fasta,0.5167200000000001
3781,OG10064_aa_aligned.fasta,0.494498
3782,OG5367_aa_aligned.fasta,0.344101
3783,OG5447_aa_aligned.fasta,0.368365
3784,OG1381_aa_aligned.fasta,0.4776125
3785,OG8195_aa_aligned.fasta,0.468309
3786,OG1009_aa_aligned.fasta,0.5042335
3787,OG2410_aa_aligned.fasta,0.594773
3788,OG4843_aa_aligned.fasta,0.476125
3789,OG8328_aa_aligned.fasta,0.47653650000000003
3790,OG8426_aa_aligned.fasta,0.5096704999999999
3791,OG5444_aa_aligned.fasta,0.6791
3792,OG1430_aa_aligned.fasta,0.523401
3793,OG13528_aa_aligned.fasta,0.628933
3794,OG15132_aa_aligned.fasta,0.566506
3795,OG11082_aa_aligned.fasta,0.7044735
3796,OG7370_aa_aligned.fasta,0.574516
3797,OG16220_aa_aligned.fasta,0.648373
3798,OG5091_aa_aligned.fasta,0.386859
3799,OG6262_aa_aligned.fasta,0.416697
3800,OG8674_aa_aligned.fasta,0.5958065
3801,OG8936_aa_aligned.fasta,0.643566
3802,OG9267_aa_aligned.fasta,0.47669249999999996
3803,OG2550_aa_aligned.fasta,0.752596
3804,OG12864_aa_aligned.fasta,0.547291
3805,OG15471_aa_aligned.fasta,0.587091
3806,OG11663_aa_aligned.fasta,0.7124305
3807,OG2853_aa_aligned.fasta,0.549998
3808,OG3246_aa_aligned.fasta,0.572084
3809,OG3798_aa_aligned.fasta,0.565177
3810,OG15439_aa_aligned.fasta,0.6995750000000001
3811,OG13504_aa_aligned.fasta,0.7472265
3812,OG4374_aa_aligned.fasta,0.4461045
3813,OG9455_aa_aligned.fasta,0.5938209999999999
3814,OG17231_aa_aligned.fasta,0.596383
3815,OG9270_aa_aligned.fasta,0.520886
3816,OG15893_aa_aligned.fasta,0.587302
3817,OG4396_aa_aligned.fasta,0.566766
3818,OG9633_aa_aligned.fasta,0.597186
3819,OG4884_aa_aligned.fasta,0.325622
3820,OG2995_aa_aligned.fasta,0.5336235
3821,OG1527_aa_aligned.fasta,0.49595849999999997
3822,OG13223_aa_aligned.fasta,0.6097865
3823,OG1562_aa_aligned.fasta,0.493317
3824,OG12781_aa_aligned.fasta,0.54405
3825,OG6085_aa_aligned.fasta,0.453858
3826,OG13011_aa_aligned.fasta,0.538421
3827,OG15389_aa_aligned.fasta,0.7321005
3828,OG14218_aa_aligned.fasta,0.660631
3829,OG9821_aa_aligned.fasta,0.481916
3830,OG3954_aa_aligned.fasta,0.728738
3831,OG2724_aa_aligned.fasta,0.546069
3832,OG9355_aa_aligned.fasta,0.626824
3833,OG18569_aa_aligned.fasta,0.595859
3834,OG6109_aa_aligned.fasta,0.439691
3835,OG12365_aa_aligned.fasta,0.5812535000000001
3836,OG12907_aa_aligned.fasta,0.779292
3837,OG4778_aa_aligned.fasta,0.530033
3838,OG5503_aa_aligned.fasta,0.647448
3839,OG13442_aa_aligned.fasta,0.6034999999999999
3840,OG15364_aa_aligned.fasta,0.58666
3841,OG15989_aa_aligned.fasta,0.621877
3842,OG10672_aa_aligned.fasta,0.6204959999999999
3843,OG6127_aa_aligned.fasta,0.41123
3844,OG8231_aa_aligned.fasta,0.602507
3845,OG6357_aa_aligned.fasta,0.498926
3846,OG17640_aa_aligned.fasta,0.7512565
3847,OG10802_aa_aligned.fasta,0.464838
3848,OG5083_aa_aligned.fasta,0.588675
3849,OG4986_aa_aligned.fasta,0.4339805
3850,OG2082_aa_aligned.fasta,0.7650405
3851,OG12631_aa_aligned.fasta,0.5960695
3852,OG9143_aa_aligned.fasta,0.587125
3853,OG2287_aa_aligned.fasta,0.440254
3854,OG17701_aa_aligned.fasta,0.706632
3855,OG5388_aa_aligned.fasta,0.522164
3856,OG18139_aa_aligned.fasta,0.651053
3857,OG14033_aa_aligned.fasta,0.5579065
3858,OG15938_aa_aligned.fasta,0.643732
3859,OG9250_aa_aligned.fasta,0.461609
3860,OG8240_aa_aligned.fasta,0.579261
3861,OG13057_aa_aligned.fasta,0.60499
3862,OG1514_aa_aligned.fasta,0.779403
3863,OG2907_aa_aligned.fasta,0.428916
3864,OG9952_aa_aligned.fasta,0.465727
3865,OG5551_aa_aligned.fasta,0.40599799999999997
3866,OG11972_aa_aligned.fasta,0.6090355000000001
3867,OG6451_aa_aligned.fasta,0.391516
3868,OG1424_aa_aligned.fasta,0.739816
3869,OG4114_aa_aligned.fasta,0.479789
3870,OG13275_aa_aligned.fasta,0.691678
3871,OG13881_aa_aligned.fasta,0.546747
3872,OG5353_aa_aligned.fasta,0.562547
3873,OG12272_aa_aligned.fasta,0.555489
3874,OG5624_aa_aligned.fasta,0.553596
3875,OG10613_aa_aligned.fasta,0.5567415
3876,OG16297_aa_aligned.fasta,0.690556
3877,OG4188_aa_aligned.fasta,0.5377985000000001
3878,OG12562_aa_aligned.fasta,0.5818285000000001
3879,OG2779_aa_aligned.fasta,0.6550245
3880,OG3700_aa_aligned.fasta,0.695238
3881,OG9673_aa_aligned.fasta,0.462036
3882,OG11869_aa_aligned.fasta,0.588496
3883,OG11235_aa_aligned.fasta,0.738983
3884,OG1512_aa_aligned.fasta,0.708129
3885,OG17814_aa_aligned.fasta,0.6284235
3886,OG13959_aa_aligned.fasta,0.572582
3887,OG8958_aa_aligned.fasta,0.5042125
3888,OG7340_aa_aligned.fasta,0.484705
3889,OG12133_aa_aligned.fasta,0.603879
3890,OG4710_aa_aligned.fasta,0.464353
3891,OG3163_aa_aligned.fasta,0.4970835
3892,OG1952_aa_aligned.fasta,0.456632
3893,OG2657_aa_aligned.fasta,0.460765
3894,OG6721_aa_aligned.fasta,0.4292955
3895,OG11833_aa_aligned.fasta,0.488025
3896,OG2858_aa_aligned.fasta,0.618354
3897,OG16228_aa_aligned.fasta,0.5997585000000001
3898,OG5776_aa_aligned.fasta,0.441735
3899,OG10103_aa_aligned.fasta,0.622276
3900,OG10048_aa_aligned.fasta,0.5847709999999999
3901,OG1078_aa_aligned.fasta,0.6159135
3902,OG13898_aa_aligned.fasta,0.740943
3903,OG3299_aa_aligned.fasta,0.6358779999999999
3904,OG6787_aa_aligned.fasta,0.476464
3905,OG18251_aa_aligned.fasta,0.671237
3906,OG9026_aa_aligned.fasta,0.459283
3907,OG2129_aa_aligned.fasta,0.736282
3908,OG1845_aa_aligned.fasta,0.642969
3909,OG11322_aa_aligned.fasta,0.5510965
3910,OG4545_aa_aligned.fasta,0.324526
3911,OG4133_aa_aligned.fasta,0.588903
3912,OG11565_aa_aligned.fasta,0.593605
3913,OG8614_aa_aligned.fasta,0.519367
3914,OG14861_aa_aligned.fasta,0.601629
3915,OG3754_aa_aligned.fasta,0.617703
3916,OG1511_aa_aligned.fasta,0.48161
3917,OG1332_aa_aligned.fasta,0.618108
3918,OG13999_aa_aligned.fasta,0.578171
3919,OG10302_aa_aligned.fasta,0.513667
3920,OG2720_aa_aligned.fasta,0.41505349999999996
3921,OG12013_aa_aligned.fasta,0.467049
3922,OG2569_aa_aligned.fasta,0.558639
3923,OG14106_aa_aligned.fasta,0.597859
3924,OG17618_aa_aligned.fasta,0.785562
3925,OG2859_aa_aligned.fasta,0.670014
3926,OG10258_aa_aligned.fasta,0.647052
3927,OG5164_aa_aligned.fasta,0.520237
3928,OG6183_aa_aligned.fasta,0.47072749999999997
3929,OG14396_aa_aligned.fasta,0.585755
3930,OG7555_aa_aligned.fasta,0.5910035
3931,OG1090_aa_aligned.fasta,0.556695
3932,OG13993_aa_aligned.fasta,0.626888
3933,OG10687_aa_aligned.fasta,0.493367
3934,OG6877_aa_aligned.fasta,0.675264
3935,OG1548_aa_aligned.fasta,0.684109
3936,OG8982_aa_aligned.fasta,0.584777
3937,OG1066_aa_aligned.fasta,0.498775
3938,OG1032_aa_aligned.fasta,0.735782
3939,OG14614_aa_aligned.fasta,0.590243
3940,OG10648_aa_aligned.fasta,0.485684
3941,OG17448_aa_aligned.fasta,0.6154265000000001
3942,OG1110_aa_aligned.fasta,0.574292
3943,OG10449_aa_aligned.fasta,0.436193
3944,OG13663_aa_aligned.fasta,0.5812915000000001
3945,OG17074_aa_aligned.fasta,0.656441
3946,OG11369_aa_aligned.fasta,0.619498
3947,OG8857_aa_aligned.fasta,0.505739
3948,OG8784_aa_aligned.fasta,0.683376
3949,OG17668_aa_aligned.fasta,0.8040514999999999
3950,OG5385_aa_aligned.fasta,0.4446475
3951,OG14702_aa_aligned.fasta,0.712188
3952,OG13651_aa_aligned.fasta,0.689873
3953,OG13368_aa_aligned.fasta,0.670069
3954,OG5854_aa_aligned.fasta,0.642335
3955,OG11321_aa_aligned.fasta,0.621124
3956,OG12563_aa_aligned.fasta,0.5293295
3957,OG1212_aa_aligned.fasta,0.616289
3958,OG6399_aa_aligned.fasta,0.4632305
3959,OG16160_aa_aligned.fasta,0.7793355
3960,OG13771_aa_aligned.fasta,0.5317185
3961,OG15937_aa_aligned.fasta,0.597148
3962,OG1177_aa_aligned.fasta,0.713462
3963,OG9040_aa_aligned.fasta,0.522512
3964,OG12688_aa_aligned.fasta,0.748981
3965,OG5665_aa_aligned.fasta,0.501601
3966,OG12711_aa_aligned.fasta,0.603776
3967,OG11197_aa_aligned.fasta,0.5846365
3968,OG6549_aa_aligned.fasta,0.473161
3969,OG16695_aa_aligned.fasta,0.685278
3970,OG5896_aa_aligned.fasta,0.382371
3971,OG3856_aa_aligned.fasta,0.5266755000000001
3972,OG8592_aa_aligned.fasta,0.5575
3973,OG17815_aa_aligned.fasta,0.690166
3974,OG18224_aa_aligned.fasta,0.6479885000000001
3975,OG7251_aa_aligned.fasta,0.564062
3976,OG15686_aa_aligned.fasta,0.602086
3977,OG15181_aa_aligned.fasta,0.65781
3978,OG17064_aa_aligned.fasta,0.61938
3979,OG11181_aa_aligned.fasta,0.5003735
3980,OG12478_aa_aligned.fasta,0.624033
3981,OG4984_aa_aligned.fasta,0.554385
3982,OG18108_aa_aligned.fasta,0.617441
3983,OG1264_aa_aligned.fasta,0.701405
3984,OG11496_aa_aligned.fasta,0.702682
3985,OG6764_aa_aligned.fasta,0.6374005
3986,OG4226_aa_aligned.fasta,0.6617505
3987,OG6628_aa_aligned.fasta,0.419365
3988,OG6499_aa_aligned.fasta,0.55341
3989,OG17294_aa_aligned.fasta,0.651057
3990,OG11115_aa_aligned.fasta,0.594273
3991,OG7039_aa_aligned.fasta,0.407028
3992,OG17054_aa_aligned.fasta,0.635852
3993,OG7888_aa_aligned.fasta,0.445933
3994,OG1152_aa_aligned.fasta,0.48402
3995,OG10614_aa_aligned.fasta,0.720899
3996,OG2721_aa_aligned.fasta,0.737562
3997,OG9194_aa_aligned.fasta,0.5578719999999999
3998,OG1225_aa_aligned.fasta,0.450804
3999,OG2800_aa_aligned.fasta,0.4788175
4000,OG4099_aa_aligned.fasta,0.499706
4001,OG5278_aa_aligned.fasta,0.554852
4002,OG8190_aa_aligned.fasta,0.5745104999999999
4003,OG6473_aa_aligned.fasta,0.491161
4004,OG2108_aa_aligned.fasta,0.7625075
4005,OG10722_aa_aligned.fasta,0.486289
4006,OG5204_aa_aligned.fasta,0.632305
4007,OG11630_aa_aligned.fasta,0.54814
4008,OG11529_aa_aligned.fasta,0.5412785
4009,OG3949_aa_aligned.fasta,0.7711045000000001
4010,OG4356_aa_aligned.fasta,0.5671435
4011,OG12324_aa_aligned.fasta,0.608817
4012,OG12161_aa_aligned.fasta,0.74608
4013,OG12317_aa_aligned.fasta,0.570655
4014,OG7516_aa_aligned.fasta,0.3916355
4015,OG11572_aa_aligned.fasta,0.5927199999999999
4016,OG3458_aa_aligned.fasta,0.533498
4017,OG7193_aa_aligned.fasta,0.54886
4018,OG5660_aa_aligned.fasta,0.480818
4019,OG8168_aa_aligned.fasta,0.570913
4020,OG10926_aa_aligned.fasta,0.5169075000000001
4021,OG3734_aa_aligned.fasta,0.5091255
4022,OG13503_aa_aligned.fasta,0.666708
4023,OG5926_aa_aligned.fasta,0.5282015
4024,OG5607_aa_aligned.fasta,0.4606025
4025,OG5256_aa_aligned.fasta,0.405188
4026,OG13861_aa_aligned.fasta,0.62159
4027,OG2972_aa_aligned.fasta,0.470502
4028,OG7005_aa_aligned.fasta,0.50069
4029,OG2771_aa_aligned.fasta,0.4702205
4030,OG4235_aa_aligned.fasta,0.62064
4031,OG6669_aa_aligned.fasta,0.3834715
4032,OG7279_aa_aligned.fasta,0.4690145
4033,OG8785_aa_aligned.fasta,0.45544
4034,OG17792_aa_aligned.fasta,0.728953
4035,OG5272_aa_aligned.fasta,0.424191
4036,OG1591_aa_aligned.fasta,0.7616695
4037,OG6587_aa_aligned.fasta,0.46794100000000005
4038,OG9997_aa_aligned.fasta,0.697507
4039,OG2823_aa_aligned.fasta,0.623435
4040,OG12556_aa_aligned.fasta,0.576941
4041,OG15520_aa_aligned.fasta,0.631273
4042,OG8931_aa_aligned.fasta,0.539631
4043,OG7735_aa_aligned.fasta,0.518187
4044,OG10833_aa_aligned.fasta,0.587296
4045,OG8205_aa_aligned.fasta,0.40495899999999996
4046,OG13029_aa_aligned.fasta,0.64081
4047,OG7603_aa_aligned.fasta,0.422711
4048,OG5615_aa_aligned.fasta,0.460025
4049,OG18175_aa_aligned.fasta,0.674761
4050,OG11432_aa_aligned.fasta,0.559229
4051,OG6185_aa_aligned.fasta,0.510157
4052,OG10317_aa_aligned.fasta,0.7903910000000001
4053,OG1982_aa_aligned.fasta,0.586918
4054,OG16169_aa_aligned.fasta,0.619867
4055,OG15715_aa_aligned.fasta,0.616327
4056,OG3646_aa_aligned.fasta,0.710625
4057,OG13672_aa_aligned.fasta,0.561693
4058,OG6386_aa_aligned.fasta,0.4479845
4059,OG18393_aa_aligned.fasta,0.6340625
4060,OG4565_aa_aligned.fasta,0.632153
4061,OG7413_aa_aligned.fasta,0.517208
4062,OG2300_aa_aligned.fasta,0.5626665
4063,OG2714_aa_aligned.fasta,0.718744
4064,OG18311_aa_aligned.fasta,0.7537849999999999
4065,OG7057_aa_aligned.fasta,0.453775
4066,OG4193_aa_aligned.fasta,0.5716615
4067,OG1415_aa_aligned.fasta,0.486091
4068,OG9741_aa_aligned.fasta,0.767879
4069,OG8775_aa_aligned.fasta,0.578122
4070,OG9017_aa_aligned.fasta,0.523063
4071,OG6207_aa_aligned.fasta,0.63279
4072,OG10689_aa_aligned.fasta,0.5229634999999999
4073,OG5714_aa_aligned.fasta,0.5861270000000001
4074,OG15180_aa_aligned.fasta,0.5990285
4075,OG2075_aa_aligned.fasta,0.49951450000000003
4076,OG3019_aa_aligned.fasta,0.494563
4077,OG10282_aa_aligned.fasta,0.554444
4078,OG15639_aa_aligned.fasta,0.592462
4079,OG12533_aa_aligned.fasta,0.558048
