"X1" "OG" "conservation_score" "species_num"
"2206" 2780 "OG2043" 0.4555815 340
"2207" 2781 "OG7665" 0.600307 45
"2208" 2782 "OG1403" 0.565958 203
"2209" 2783 "OG2681" 0.602875 330
"2210" 2784 "OG7632" 0.410963 47
"2211" 2786 "OG17616" 0.7609075 7
"2212" 2788 "OG1371" 0.5888745 325
"2213" 2789 "OG5884" 0.577195 91
"2214" 2790 "OG5487" 0.409823 118
"2215" 2792 "OG5532" 0.543584 114
"2216" 2793 "OG22460" 0.6791445 5
"2217" 2794 "OG2775" 0.5986445 328
"2218" 2795 "OG4775" 0.434287 144
"2219" 2796 "OG2567" 0.534163 330
"2220" 2797 "OG3272" 0.505514 308
"2221" 2798 "OG3051" 0.68998 323
"2222" 2799 "OG16308" 0.613932 8
"2223" 2801 "OG2354" 0.490541 318
"2224" 2802 "OG7416" 0.513385 50
"2225" 2803 "OG6648" 0.4920405 66
"2226" 2804 "OG2586" 0.784253 331
"2227" 2805 "OG3689" 0.435986 302
"2228" 2806 "OG3406" 0.480608 311
"2229" 2807 "OG3286" 0.396789 316
"2230" 2809 "OG8336" 0.4343225 36
"2231" 2810 "OG6861" 0.513828 63
"2232" 2811 "OG5114" 0.4993715 139
"2233" 2812 "OG6264" 0.634175 77
"2234" 2813 "OG2490" 0.526922 336
"2235" 2814 "OG14732" 0.744129 4
"2236" 2815 "OG6094" 0.502229 84
"2237" 2817 "OG5345" 0.4633435 138
"2238" 2820 "OG4987" 0.4007115 189
"2239" 2822 "OG5186" 0.361314 159
"2240" 2823 "OG1186" 0.442248 124
"2241" 2825 "OG28633" 0.681983 4
"2242" 2826 "OG3225" 0.3501155 314
"2243" 2827 "OG17675" 0.780167 7
"2244" 2829 "OG3357" 0.684924 311
"2245" 2830 "OG3930" 0.4799305 285
"2246" 2831 "OG1920" 0.7449575 343
"2247" 2832 "OG1375" 0.539709 248
"2248" 2833 "OG6956" 0.374895 61
"2249" 2834 "OG2270" 0.4512785 338
"2250" 2835 "OG7474" 0.429438 50
"2251" 2836 "OG3348" 0.724606 316
"2252" 2837 "OG4559" 0.502082 241
"2253" 2838 "OG10475" 0.571337 20
"2254" 2840 "OG3077" 0.758461 323
"2255" 2841 "OG4698" 0.511054 222
"2256" 2842 "OG7822" 0.4404775 44
"2257" 2843 "OG19878" 0.782222 6
"2258" 2844 "OG12487" 0.6139525 11
"2259" 2845 "OG6506" 0.700303 67
"2260" 2846 "OG2847" 0.6586415 328
"2261" 2848 "OG6798" 0.718214 63
"2262" 2849 "OG3940" 0.492191 280
"2263" 2850 "OG2905" 0.667848 323
"2264" 2851 "OG3213" 0.550784 318
"2265" 2853 "OG1525" 0.709498 341
"2266" 2854 "OG1614" 0.527087 342
"2267" 2856 "OG6674" 0.4264965 67
"2268" 2857 "OG6235" 0.552335 48
"2269" 2858 "OG2926" 0.500093 326
"2270" 2859 "OG1940" 0.455067 343
"2271" 2862 "OG20192" 0.691299 6
"2272" 2863 "OG5490" 0.696103 119
"2273" 2864 "OG3809" 0.51672 287
"2274" 2865 "OG10064" 0.494498 22
"2275" 2866 "OG5367" 0.344101 140
"2276" 2867 "OG5447" 0.368365 125
"2277" 2868 "OG1381" 0.4776125 328
"2278" 2869 "OG8195" 0.468309 38
"2279" 2870 "OG1009" 0.5042335 343
"2280" 2872 "OG2410" 0.594773 333
"2281" 2873 "OG4843" 0.476125 207
"2282" 2875 "OG5444" 0.6791 128
"2283" 2876 "OG1430" 0.523401 253
"2284" 2878 "OG7370" 0.574516 52
"2285" 2879 "OG16220" 0.648373 8
"2286" 2880 "OG5091" 0.386859 173
"2287" 2881 "OG6262" 0.416697 77
"2288" 2884 "OG2550" 0.752596 332
"2289" 2886 "OG2853" 0.549998 323
"2290" 2887 "OG3246" 0.572084 316
"2291" 2888 "OG3798" 0.565177 294
"2292" 2890 "OG4374" 0.4461045 254
"2293" 2892 "OG9270" 0.520886 25
"2294" 2893 "OG4396" 0.566766 255
"2295" 2894 "OG4884" 0.325622 201
"2296" 2895 "OG2995" 0.5336235 324
"2297" 2896 "OG1527" 0.4959585 278
"2298" 2897 "OG1562" 0.493317 339
"2299" 2899 "OG6085" 0.453858 84
"2300" 2900 "OG9821" 0.481916 24
"2301" 2901 "OG3954" 0.728738 288
"2302" 2902 "OG2724" 0.546069 329
"2303" 2903 "OG6109" 0.439691 83
"2304" 2904 "OG4778" 0.530033 212
"2305" 2905 "OG5503" 0.647448 112
"2306" 2906 "OG27064" 0.782096 4
"2307" 2907 "OG19266" 0.762775 6
"2308" 2908 "OG6127" 0.41123 83
"2309" 2909 "OG17640" 0.7512565 7
"2310" 2910 "OG10802" 0.464838 18
"2311" 2911 "OG5083" 0.588675 174
"2312" 2912 "OG4986" 0.4339805 190
"2313" 2913 "OG2082" 0.7650405 343
"2314" 2914 "OG9143" 0.587125 28
"2315" 2915 "OG2287" 0.440254 335
"2316" 2916 "OG5388" 0.522164 136
"2317" 2917 "OG19296" 0.730575 6
"2318" 2918 "OG13057" 0.60499 11
"2319" 2919 "OG1514" 0.779403 340
"2320" 2921 "OG2907" 0.428916 320
"2321" 2922 "OG5551" 0.405998 112
"2322" 2923 "OG23754" 0.7556595 5
"2323" 2925 "OG1424" 0.739816 342
"2324" 2926 "OG4114" 0.479789 257
"2325" 2927 "OG5353" 0.562547 118
"2326" 2928 "OG5624" 0.553596 73
"2327" 2930 "OG4188" 0.5377985 273
"2328" 2931 "OG2779" 0.6550245 328
"2329" 2932 "OG3700" 0.695238 303
"2330" 2934 "OG1512" 0.708129 343
"2331" 2937 "OG4710" 0.464353 226
"2332" 2939 "OG3163" 0.4970835 320
"2333" 2940 "OG1952" 0.456632 329
"2334" 2941 "OG2657" 0.460765 327
"2335" 2942 "OG6721" 0.4292955 65
"2336" 2943 "OG2858" 0.618354 327
"2337" 2945 "OG16228" 0.5997585 8
"2338" 2946 "OG5776" 0.441735 90
"2339" 2947 "OG1078" 0.6159135 313
"2340" 2948 "OG3299" 0.635878 314
"2341" 2949 "OG9026" 0.459283 28
"2342" 2950 "OG2129" 0.736282 341
"2343" 2951 "OG1845" 0.642969 342
"2344" 2952 "OG4545" 0.324526 241
"2345" 2953 "OG4133" 0.588903 276
"2346" 2955 "OG23788" 0.801957 5
"2347" 2956 "OG3754" 0.617703 299
"2348" 2957 "OG1511" 0.48161 343
"2349" 2958 "OG1332" 0.618108 343
"2350" 2959 "OG13999" 0.578171 10
"2351" 2960 "OG2720" 0.4150535 324
"2352" 2962 "OG2569" 0.558639 319
"2353" 2963 "OG20161" 0.788659 6
"2354" 2966 "OG17618" 0.785562 7
"2355" 2967 "OG2859" 0.670014 327
"2356" 2968 "OG5164" 0.520237 162
"2357" 2969 "OG6183" 0.4707275 79
"2358" 2970 "OG27613" 0.832129 4
"2359" 2971 "OG7555" 0.5910035 46
"2360" 2972 "OG1090" 0.556695 277
"2361" 2973 "OG36370" 0.7627925 3
"2362" 2974 "OG33444" 0.790048 3
"2363" 2975 "OG23726" 0.819524 5
"2364" 2976 "OG1548" 0.684109 341
"2365" 2977 "OG23498" 0.78542 5
"2366" 2978 "OG23412" 0.812548 5
"2367" 2979 "OG1066" 0.498775 343
"2368" 2980 "OG33554" 0.769875 3
"2369" 2981 "OG1032" 0.735782 343
"2370" 2982 "OG1110" 0.574292 276
"2371" 2983 "OG18075" 0.709551 4
"2372" 2985 "OG8784" 0.683376 32
"2373" 2986 "OG18773" 0.744895 6
"2374" 2987 "OG17668" 0.8040515 7
"2375" 2988 "OG5385" 0.4446475 135
"2376" 2989 "OG14702" 0.712188 9
"2377" 2990 "OG35180" 0.7459245 3
"2378" 2991 "OG20196" 0.719021 6
"2379" 2992 "OG23435" 0.779161 5
"2380" 2993 "OG5854" 0.642335 91
"2381" 2994 "OG11321" 0.621124 8
"2382" 2995 "OG1212" 0.616289 307
"2383" 2996 "OG6399" 0.4632305 73
"2384" 2998 "OG15937" 0.597148 7
"2385" 2999 "OG1177" 0.713462 338
"2386" 3000 "OG5665" 0.501601 100
"2387" 3001 "OG12711" 0.603776 12
"2388" 3002 "OG5896" 0.382371 89
"2389" 3003 "OG32428" 0.747258 3
"2390" 3005 "OG3856" 0.5266755 293
"2391" 3006 "OG8592" 0.5575 33
"2392" 3007 "OG17815" 0.690166 7
"2393" 3008 "OG7251" 0.564062 54
"2394" 3009 "OG31626" 0.785187 3
"2395" 3010 "OG4984" 0.554385 143
"2396" 3011 "OG23826" 0.823482 5
"2397" 3012 "OG1264" 0.701405 342
"2398" 3014 "OG4226" 0.6617505 265
"2399" 3015 "OG6628" 0.419365 67
"2400" 3016 "OG7039" 0.407028 59
"2401" 3017 "OG7888" 0.445933 34
"2402" 3018 "OG32690" 0.7733735 3
"2403" 3019 "OG1152" 0.48402 334
"2404" 3021 "OG2721" 0.737562 329
"2405" 3022 "OG23360" 0.8305965 5
"2406" 3024 "OG20297" 0.7430665 6
"2407" 3025 "OG1225" 0.450804 312
"2408" 3026 "OG2800" 0.4788175 325
"2409" 3027 "OG4099" 0.499706 278
"2410" 3028 "OG5278" 0.554852 130
"2411" 3029 "OG8190" 0.5745105 38
"2412" 3030 "OG21698" 0.74851 5
"2413" 3031 "OG6473" 0.491161 60
"2414" 3032 "OG2108" 0.7625075 337
"2415" 3034 "OG5204" 0.632305 135
"2416" 3035 "OG3949" 0.7711045 286
"2417" 3036 "OG4356" 0.5671435 259
"2418" 3037 "OG12161" 0.74608 13
"2419" 3039 "OG3458" 0.533498 306
"2420" 3040 "OG7193" 0.54886 56
"2421" 3041 "OG5660" 0.480818 102
"2422" 3042 "OG8168" 0.570913 37
"2423" 3043 "OG3734" 0.5091255 300
"2424" 3044 "OG5926" 0.5282015 90
"2425" 3045 "OG33563" 0.800449 3
"2426" 3047 "OG5607" 0.4606025 105
"2427" 3048 "OG5256" 0.405188 148
"2428" 3049 "OG2972" 0.470502 294
"2429" 3052 "OG20232" 0.800525 6
"2430" 3053 "OG2771" 0.4702205 317
"2431" 3054 "OG4235" 0.62064 269
"2432" 3055 "OG6669" 0.3834715 67
"2433" 3056 "OG7279" 0.4690145 52
"2434" 3057 "OG5272" 0.424191 147
"2435" 3058 "OG1591" 0.7616695 341
"2436" 3059 "OG6587" 0.467941 68
"2437" 3060 "OG2823" 0.623435 327
"2438" 3061 "OG7603" 0.422711 48
"2439" 3062 "OG5615" 0.460025 104
"2440" 3063 "OG6185" 0.510157 68
"2441" 3064 "OG1982" 0.586918 342
"2442" 3065 "OG3646" 0.710625 303
"2443" 3066 "OG6386" 0.4479845 72
"2444" 3067 "OG4565" 0.632153 240
"2445" 3069 "OG2300" 0.5626665 309
"2446" 3070 "OG2714" 0.718744 329
"2447" 3071 "OG27523" 0.8122585 4
"2448" 3072 "OG7057" 0.453775 59
"2449" 3073 "OG4193" 0.5716615 266
"2450" 3075 "OG1415" 0.486091 329
"2451" 3076 "OG6207" 0.63279 46
"2452" 3079 "OG5714" 0.586127 98
"2453" 3080 "OG2075" 0.4995145 325
"2454" 3081 "OG3019" 0.494563 307
"2455" 3083 "OG12330" 0.584782 7
"2456" 3085 "OG8263" 0.579788 36
"2457" 3086 "OG2921" 0.489921 324
"2458" 3087 "OG5279" 0.510589 142
"2459" 3088 "OG1821" 0.503535 342
"2460" 3090 "OG2457" 0.4458805 335
"2461" 3092 "OG1595" 0.684137 341
"2462" 3093 "OG4187" 0.41365 268
"2463" 3094 "OG28645" 0.7481855 4
"2464" 3096 "OG2816" 0.423455 327
"2465" 3097 "OG8672" 0.56711 24
"2466" 3098 "OG6229" 0.545393 77
"2467" 3099 "OG23787" 0.809992 5
"2468" 3100 "OG4624" 0.503879 230
"2469" 3101 "OG22836" 0.7148895 5
"2470" 3103 "OG19495" 0.770827 6
"2471" 3104 "OG3015" 0.705939 323
"2472" 3105 "OG17638" 0.772275 7
"2473" 3106 "OG7677" 0.415045 46
"2474" 3107 "OG4307" 0.432654 264
"2475" 3108 "OG5394" 0.500978 136
"2476" 3109 "OG2062" 0.711279 341
"2477" 3110 "OG4945" 0.502342 186
"2478" 3111 "OG1007" 0.509295 302
"2479" 3112 "OG2105" 0.779837 340
"2480" 3114 "OG1818" 0.480981 342
"2481" 3115 "OG3936" 0.435827 287
"2482" 3116 "OG1694" 0.571901 228
"2483" 3117 "OG6184" 0.536916 79
"2484" 3119 "OG6582" 0.4412135 69
"2485" 3120 "OG19836" 0.734414 4
"2486" 3121 "OG5925" 0.3751525 90
"2487" 3122 "OG4323" 0.559598 263
"2488" 3123 "OG2163" 0.6409915 339
"2489" 3124 "OG2884" 0.56534 330
"2490" 3125 "OG2047" 0.404283 326
"2491" 3126 "OG21724" 0.80572 5
"2492" 3127 "OG3640" 0.624899 255
"2493" 3128 "OG1809" 0.544121 343
"2494" 3129 "OG7277" 0.571265 53
"2495" 3130 "OG5403" 0.6052765 131
"2496" 3131 "OG12723" 0.673862 12
"2497" 3134 "OG1923" 0.7356675 340
"2498" 3135 "OG26482" 0.739179 4
"2499" 3136 "OG6868" 0.490702 61
"2500" 3137 "OG18800" 0.700917 6
"2501" 3138 "OG20214" 0.736512 4
"2502" 3139 "OG7589" 0.576705 22
"2503" 3140 "OG3071" 0.507143 321
"2504" 3141 "OG4849" 0.375671 205
"2505" 3142 "OG5881" 0.670247 88
"2506" 3143 "OG7053" 0.445723 58
"2507" 3145 "OG2867" 0.423874 308
"2508" 3146 "OG36388" 0.758312 3
"2509" 3147 "OG23003" 0.7386155 5
"2510" 3148 "OG3893" 0.445537 293
"2511" 3149 "OG3549" 0.600008 306
"2512" 3150 "OG6737" 0.429491 65
"2513" 3151 "OG1938" 0.577409 340
"2514" 3152 "OG1520" 0.496879 343
"2515" 3154 "OG13983" 0.6001735 10
"2516" 3155 "OG30317" 0.7758105 3
"2517" 3156 "OG2874" 0.5385775 325
"2518" 3157 "OG27492" 0.712968 4
"2519" 3158 "OG9620" 0.491282 22
"2520" 3159 "OG5414" 0.471757 130
"2521" 3160 "OG4704" 0.456098 226
"2522" 3161 "OG14003" 0.606545 9
"2523" 3164 "OG17099" 0.681559 7
"2524" 3165 "OG12270" 0.604227 13
"2525" 3166 "OG1180" 0.436834 291
"2526" 3167 "OG23712" 0.732195 5
"2527" 3169 "OG5742" 0.391133 94
"2528" 3171 "OG2355" 0.7139795 338
"2529" 3172 "OG19387" 0.784728 6
"2530" 3174 "OG17005" 0.626349 7
"2531" 3175 "OG27556" 0.784666 4
"2532" 3176 "OG2343" 0.6772125 337
"2533" 3177 "OG4858" 0.541221 207
"2534" 3178 "OG4228" 0.324939 265
"2535" 3179 "OG7244" 0.5502545 53
"2536" 3181 "OG3303" 0.597987 313
"2537" 3182 "OG1586" 0.697791 343
"2538" 3183 "OG27538" 0.8023625 4
"2539" 3184 "OG20411" 0.755427 6
"2540" 3186 "OG4292" 0.6574585 244
"2541" 3187 "OG3613" 0.551462 305
"2542" 3188 "OG5098" 0.601903 175
"2543" 3189 "OG17309" 0.6456775 7
"2544" 3190 "OG2147" 0.543489 335
"2545" 3191 "OG3144" 0.421583 318
"2546" 3192 "OG4178" 0.420556 271
"2547" 3193 "OG6040" 0.493293 86
"2548" 3194 "OG1681" 0.7584935 343
"2549" 3195 "OG8215" 0.410706 38
"2550" 3196 "OG17809" 0.638917 3
"2551" 3197 "OG2566" 0.679178 325
"2552" 3198 "OG23424" 0.824531 5
"2553" 3199 "OG23763" 0.696411 5
"2554" 3200 "OG6916" 0.434889 62
"2555" 3202 "OG1153" 0.569206 334
"2556" 3203 "OG8049" 0.577348 39
"2557" 3205 "OG3318" 0.606534 315
"2558" 3206 "OG1664" 0.534316 342
"2559" 3207 "OG5548" 0.483462 85
"2560" 3208 "OG2592" 0.770124 334
"2561" 3210 "OG1012" 0.575029 342
"2562" 3211 "OG23713" 0.751176 5
"2563" 3212 "OG3417" 0.539183 310
"2564" 3214 "OG7379" 0.440187 50
"2565" 3216 "OG1259" 0.4355875 322
"2566" 3217 "OG4690" 0.538827 226
"2567" 3219 "OG6006" 0.331801 86
"2568" 3220 "OG6470" 0.501581 71
"2569" 3222 "OG4390" 0.5541405 213
"2570" 3223 "OG4392" 0.327353 255
"2571" 3224 "OG13286" 0.5942385 11
"2572" 3225 "OG3984" 0.562094 274
"2573" 3226 "OG4617" 0.734657 234
"2574" 3227 "OG23456" 0.786244 5
"2575" 3228 "OG23812" 0.7634725 5
"2576" 3229 "OG3870" 0.5340415 278
"2577" 3231 "OG14453" 0.699056 9
"2578" 3232 "OG2564" 0.376083 328
"2579" 3233 "OG8960" 0.691541 31
"2580" 3234 "OG4284" 0.5829945 266
"2581" 3235 "OG27036" 0.751916 4
"2582" 3236 "OG23494" 0.703084 5
"2583" 3237 "OG23314" 0.757982 5
"2584" 3238 "OG28634" 0.714593 4
"2585" 3240 "OG1019" 0.56436 333
"2586" 3241 "OG23512" 0.823321 5
"2587" 3243 "OG4603" 0.526925 231
"2588" 3244 "OG9259" 0.582575 27
"2589" 3245 "OG3415" 0.50359 309
"2590" 3247 "OG2458" 0.662484 332
"2591" 3248 "OG8104" 0.53798 39
"2592" 3249 "OG2910" 0.576294 328
"2593" 3250 "OG20253" 0.739833 6
"2594" 3253 "OG1753" 0.745395 342
"2595" 3255 "OG2456" 0.327693 331
"2596" 3256 "OG4787" 0.662952 208
"2597" 3258 "OG1582" 0.576343 341
"2598" 3259 "OG4997" 0.474206 160
"2599" 3261 "OG17679" 0.746581 7
"2600" 3262 "OG1040" 0.579498 227
"2601" 3264 "OG16998" 0.7836615 7
"2602" 3265 "OG4980" 0.687745 190
"2603" 3267 "OG14470" 0.7042 9
"2604" 3270 "OG5698" 0.599339 53
"2605" 3271 "OG11564" 0.521081 15
"2606" 3272 "OG18072" 0.655556 6
"2607" 3273 "OG28689" 0.754473 4
"2608" 3274 "OG1355" 0.670252 343
"2609" 3276 "OG2766" 0.680301 331
"2610" 3278 "OG4852" 0.58119 182
"2611" 3279 "OG7581" 0.466409 46
"2612" 3280 "OG5850" 0.394225 90
"2613" 3282 "OG4598" 0.575121 237
"2614" 3286 "OG1799" 0.5013295 285
"2615" 3287 "OG18771" 0.633644 6
"2616" 3288 "OG11162" 0.529065 17
"2617" 3289 "OG12517" 0.509914 12
"2618" 3291 "OG6983" 0.594517 59
"2619" 3292 "OG3534" 0.651508 310
"2620" 3293 "OG23542" 0.64137 5
"2621" 3294 "OG2419" 0.8045385 335
"2622" 3295 "OG1298" 0.6303945 328
"2623" 3296 "OG26647" 0.692919 4
"2624" 3297 "OG23818" 0.821738 5
"2625" 3299 "OG17880" 0.6415755 7
"2626" 3300 "OG23368" 0.7264325 5
"2627" 3301 "OG21706" 0.6434625 3
"2628" 3302 "OG1765" 0.57445 339
"2629" 3303 "OG9618" 0.5729015 25
"2630" 3304 "OG7269" 0.509521 54
"2631" 3305 "OG3439" 0.678925 308
"2632" 3307 "OG28719" 0.807469 4
"2633" 3308 "OG1838" 0.6217845 334
"2634" 3309 "OG7778" 0.54826 45
"2635" 3310 "OG28642" 0.762288 4
"2636" 3311 "OG17550" 0.7583875 7
"2637" 3312 "OG1588" 0.665653 317
"2638" 3313 "OG6114" 0.5049745 83
"2639" 3314 "OG2833" 0.571796 327
"2640" 3315 "OG17636" 0.783179 7
"2641" 3316 "OG19833" 0.718886 6
"2642" 3317 "OG1613" 0.417504 340
"2643" 3318 "OG7789" 0.459411 27
"2644" 3320 "OG27575" 0.777871 4
"2645" 3322 "OG12153" 0.640435 11
"2646" 3323 "OG20266" 0.758082 6
"2647" 3325 "OG5495" 0.611952 113
"2648" 3326 "OG9150" 0.5310035 28
"2649" 3327 "OG23156" 0.718582 5
"2650" 3328 "OG4191" 0.506563 267
"2651" 3329 "OG1339" 0.659707 335
"2652" 3330 "OG5842" 0.373967 90
"2653" 3331 "OG11888" 0.527172 14
"2654" 3333 "OG1416" 0.7633585 342
"2655" 3334 "OG27063" 0.779057 4
"2656" 3335 "OG2361" 0.647161 336
"2657" 3337 "OG5032" 0.5656205 183
"2658" 3338 "OG11821" 0.5589215 14
"2659" 3339 "OG1490" 0.389968 321
"2660" 3340 "OG5498" 0.619131 119
"2661" 3341 "OG20261" 0.804673 6
"2662" 3342 "OG28666" 0.724031 4
"2663" 3343 "OG3938" 0.449851 287
"2664" 3344 "OG5122" 0.703754 164
"2665" 3345 "OG3596" 0.510035 304
"2666" 3346 "OG17175" 0.766587 7
"2667" 3347 "OG2356" 0.546617 331
"2668" 3348 "OG5126" 0.500445 170
"2669" 3349 "OG1626" 0.7796905 342
"2670" 3350 "OG13096" 0.571402 11
"2671" 3351 "OG4244" 0.480397 267
"2672" 3353 "OG23822" 0.791159 5
"2673" 3355 "OG23487" 0.734407 5
"2674" 3357 "OG2890" 0.645679 327
"2675" 3358 "OG4857" 0.468673 202
"2676" 3360 "OG32730" 0.781058 3
"2677" 3361 "OG3593" 0.507915 306
"2678" 3362 "OG6894" 0.6006675 21
"2679" 3363 "OG1939" 0.7027615 340
"2680" 3364 "OG2272" 0.533276 337
"2681" 3366 "OG1017" 0.5520275 327
"2682" 3367 "OG3827" 0.490465 291
"2683" 3368 "OG4154" 0.657935 273
"2684" 3369 "OG2160" 0.6058395 342
"2685" 3370 "OG3092" 0.765524 315
"2686" 3371 "OG1646" 0.620745 343
"2687" 3372 "OG4132" 0.496723 269
"2688" 3373 "OG20415" 0.742378 6
"2689" 3374 "OG7362" 0.4802065 52
"2690" 3375 "OG1422" 0.720421 343
"2691" 3376 "OG20407" 0.737474 6
"2692" 3377 "OG5129" 0.5408915 166
"2693" 3378 "OG17275" 0.6239025 7
"2694" 3379 "OG7216" 0.389181 53
"2695" 3380 "OG5334" 0.397691 144
"2696" 3381 "OG5262" 0.557173 143
"2697" 3382 "OG5045" 0.454741 182
"2698" 3384 "OG26538" 0.757085 4
"2699" 3386 "OG8123" 0.447566 38
"2700" 3387 "OG1349" 0.654265 341
"2701" 3388 "OG1930" 0.7236245 342
"2702" 3389 "OG6174" 0.617845 77
"2703" 3390 "OG4827" 0.433103 145
"2704" 3391 "OG3103" 0.6431515 313
"2705" 3392 "OG26586" 0.698772 4
"2706" 3393 "OG2021" 0.7350085 342
"2707" 3394 "OG5616" 0.3901945 105
"2708" 3395 "OG2783" 0.620553 329
"2709" 3396 "OG20284" 0.740249 6
"2710" 3397 "OG3528" 0.488761 307
"2711" 3398 "OG6062" 0.514341 85
"2712" 3399 "OG5941" 0.4411965 77
"2713" 3401 "OG6335" 0.618042 70
"2714" 3402 "OG5894" 0.406795 89
"2715" 3403 "OG17000" 0.5910695 7
"2716" 3404 "OG3576" 0.3849795 301
"2717" 3405 "OG13108" 0.614368 9
"2718" 3406 "OG1590" 0.58126 327
"2719" 3407 "OG7010" 0.460613 59
"2720" 3408 "OG15781" 0.712587 8
"2721" 3409 "OG9595" 0.597091 25
"2722" 3411 "OG10617" 0.4628575 19
"2723" 3412 "OG35675" 0.806083 3
"2724" 3413 "OG20247" 0.714659 6
"2725" 3414 "OG4855" 0.417238 207
"2726" 3415 "OG6486" 0.450434 70
"2727" 3418 "OG4233" 0.597432 196
"2728" 3419 "OG8405" 0.613069 35
"2729" 3420 "OG33545" 0.749075 3
"2730" 3421 "OG27546" 0.783393 4
"2731" 3422 "OG4319" 0.454249 262
"2732" 3423 "OG23496" 0.728663 5
"2733" 3424 "OG4818" 0.543133 208
"2734" 3425 "OG6392" 0.5626595 71
"2735" 3426 "OG3490" 0.50826 310
"2736" 3427 "OG5145" 0.50504 168
"2737" 3428 "OG4957" 0.426217 192
"2738" 3430 "OG2918" 0.5247205 324
"2739" 3431 "OG6850" 0.522354 63
"2740" 3432 "OG6944" 0.5149145 61
"2741" 3434 "OG4774" 0.512401 195
"2742" 3435 "OG3290" 0.408137 316
"2743" 3436 "OG7748" 0.331215 45
"2744" 3438 "OG18007" 0.6231365 7
"2745" 3440 "OG4971" 0.4932 191
"2746" 3441 "OG4582" 0.439003 235
"2747" 3442 "OG8068" 0.526691 39
"2748" 3443 "OG2929" 0.680099 324
"2749" 3444 "OG28651" 0.791873 4
"2750" 3445 "OG36384" 0.7465415 3
"2751" 3446 "OG2979" 0.638315 317
"2752" 3447 "OG4756" 0.514545 223
"2753" 3449 "OG2318" 0.354739 333
"2754" 3450 "OG28682" 0.737546 4
"2755" 3452 "OG4395" 0.445766 255
"2756" 3453 "OG2178" 0.366161 339
"2757" 3456 "OG8885" 0.444387 31
"2758" 3458 "OG5862" 0.462296 91
"2759" 3461 "OG2928" 0.68335 324
"2760" 3462 "OG15766" 0.743577 8
"2761" 3463 "OG7283" 0.631324 32
"2762" 3464 "OG1406" 0.5792485 314
"2763" 3465 "OG5133" 0.582695 121
"2764" 3467 "OG5677" 0.491349 101
"2765" 3468 "OG7590" 0.413462 48
"2766" 3469 "OG3324" 0.435467 305
"2767" 3470 "OG5184" 0.553301 162
"2768" 3471 "OG23701" 0.800604 5
"2769" 3472 "OG5849" 0.477147 92
"2770" 3473 "OG9248" 0.478008 20
"2771" 3474 "OG4631" 0.510129 237
"2772" 3478 "OG1544" 0.7821425 343
"2773" 3479 "OG6957" 0.493116 61
"2774" 3480 "OG23422" 0.819688 5
"2775" 3481 "OG3155" 0.578198 319
"2776" 3483 "OG2166" 0.527574 194
"2777" 3487 "OG17630" 0.670332 7
"2778" 3488 "OG11095" 0.5624915 12
"2779" 3489 "OG3779" 0.685057 295
"2780" 3490 "OG10810" 0.629298 18
"2781" 3491 "OG6147" 0.5211425 78
"2782" 3492 "OG19792" 0.670079 6
"2783" 3493 "OG7129" 0.5844015 57
"2784" 3494 "OG14581" 0.64646 9
"2785" 3497 "OG13177" 0.63943 11
"2786" 3498 "OG5478" 0.596124 119
"2787" 3499 "OG8131" 0.484991 32
"2788" 3500 "OG1673" 0.5236685 341
"2789" 3501 "OG5035" 0.523904 182
"2790" 3502 "OG23585" 0.796836 5
"2791" 3503 "OG8598" 0.478785 34
"2792" 3506 "OG3294" 0.494136 317
"2793" 3507 "OG32150" 0.802414 3
"2794" 3509 "OG23635" 0.833182 5
"2795" 3511 "OG6110" 0.522727 84
"2796" 3512 "OG17677" 0.791846 7
"2797" 3513 "OG3474" 0.416803 310
"2798" 3514 "OG3874" 0.550522 294
"2799" 3515 "OG3005" 0.490743 320
"2800" 3516 "OG4589" 0.725263 239
"2801" 3517 "OG4706" 0.5513 225
"2802" 3518 "OG1771" 0.7382985 343
"2803" 3520 "OG5288" 0.5012165 145
"2804" 3521 "OG22469" 0.8098035 3
"2805" 3522 "OG3354" 0.661203 315
"2806" 3523 "OG1801" 0.587428 343
"2807" 3526 "OG1519" 0.629022 341
"2808" 3528 "OG23473" 0.70633 5
"2809" 3530 "OG2053" 0.700573 342
"2810" 3531 "OG28623" 0.748031 4
"2811" 3533 "OG2442" 0.7275095 336
"2812" 3534 "OG1737" 0.574668 342
"2813" 3536 "OG1498" 0.599801 329
"2814" 3537 "OG19729" 0.749397 6
"2815" 3538 "OG7332" 0.589897 53
"2816" 3539 "OG5252" 0.359645 151
"2817" 3540 "OG18878" 0.7846005 6
"2818" 3541 "OG27504" 0.822214 4
"2819" 3542 "OG6366" 0.5978875 74
"2820" 3543 "OG22618" 0.788938 5
"2821" 3544 "OG17501" 0.8069205 6
"2822" 3545 "OG15935" 0.7055025 7
"2823" 3546 "OG27568" 0.8154205 3
"2824" 3547 "OG19490" 0.812391 6
"2825" 3548 "OG6175" 0.553197 81
"2826" 3549 "OG3671" 0.497672 305
"2827" 3550 "OG1425" 0.444396 341
"2828" 3552 "OG7930" 0.511115 30
"2829" 3553 "OG3414" 0.563913 309
"2830" 3554 "OG3017" 0.622671 322
"2831" 3555 "OG20313" 0.7512105 6
"2832" 3556 "OG20327" 0.676962 6
"2833" 3557 "OG17799" 0.681508 7
"2834" 3559 "OG23454" 0.8293545 5
